id,type,src,dst,app,latency,message,ctime,size,buffer,path,shiftime
115,LINK,0,3,0,7.000002857142857,M.USER.APP.0,1294.0000199999997,20,10,"[1, 0, 3, 12, 37, 113]",0.0
113,LINK,31,94,4,5.000004,M.USER.APP.4,1294.0000311428569,20,10,"[5, 1, 0, 3, 10, 31, 94]",0.0
120,LINK,20,6,5,3.000013666666667,5_(0-6),1295.5000304999996,41,9,"[61, 20, 6]",0.0
117,LINK,11,35,2,2.000015,M.USER.APP.2,1297.000003,30,8,"[3, 11, 35, 106]",0.0
116,LINK,1,4,1,5.000004,M.USER.APP.1,1299.0000068571428,20,7,"[2, 0, 1, 4, 13, 42]",0.0
117,LINK,35,106,2,7.000004285714286,M.USER.APP.2,1299.0000180000002,30,7,"[3, 11, 35, 106]",0.0
112,LINK,9,30,3,5.000004,M.USER.APP.3,1299.0000239999997,20,7,"[4, 1, 0, 2, 9, 30, 91]",0.0
113,LINK,94,31,4,5.000006,4_(0-4),1299.9000351428567,30,7,"[94, 31]",0.0
119,LINK,0,3,4,7.000002857142857,M.USER.APP.4,1301.0000228571425,20,6,"[5, 1, 0, 3, 10, 31, 94]",0.0
115,LINK,3,12,0,2.00001,M.USER.APP.0,1301.0000228571425,20,7,"[1, 0, 3, 12, 37, 113]",0.0
109,LINK,37,12,0,3.00001,0_(0-3),1301.6000372023805,30,7,"[113, 37, 12, 3]",0.0
115,LINK,12,37,0,3.0000066666666667,M.USER.APP.0,1303.0000328571425,20,7,"[1, 0, 3, 12, 37, 113]",0.0
116,LINK,4,13,1,8.0000025,M.USER.APP.1,1304.0000108571428,20,7,"[2, 0, 1, 4, 13, 42]",0.0
112,LINK,30,91,3,6.000003333333333,M.USER.APP.3,1304.0000279999997,20,7,"[4, 1, 0, 2, 9, 30, 91]",0.0
109,LINK,12,3,0,2.000015,0_(0-3),1304.6000472023804,30,7,"[113, 37, 12, 3]",0.0
113,LINK,31,10,4,5.000024,4_(0-6),1305.5000411428566,120,7,"[31, 10]",0.0
115,LINK,37,113,0,8.0000025,M.USER.APP.0,1306.0000395238092,20,6,"[1, 0, 3, 12, 37, 113]",0.0
117,LINK,106,35,2,7.000014285714285,2_(0-5),1307.2000222857143,100,6,"[106, 35]",0.0
118,LINK,0,2,3,5.000004,M.USER.APP.3,1308.0000257142854,20,5,"[4, 1, 0, 2, 9, 30, 91]",0.0
119,LINK,3,10,4,2.00001,M.USER.APP.4,1308.0000257142854,20,6,"[5, 1, 0, 3, 10, 31, 94]",0.0
119,LINK,10,31,4,5.000004,M.USER.APP.4,1310.0000357142853,20,5,"[5, 1, 0, 3, 10, 31, 94]",0.0
112,LINK,91,30,3,6.000038333333333,3_(0-6),1311.5000313333328,230,5,"[91, 30]",0.0
116,LINK,13,42,1,8.0000025,M.USER.APP.1,1312.0000133571427,20,5,"[2, 0, 1, 4, 13, 42]",0.0
118,LINK,2,9,3,7.000002857142857,M.USER.APP.3,1313.0000297142853,20,5,"[4, 1, 0, 2, 9, 30, 91]",0.0
117,LINK,35,11,2,2.000045,2_(0-6),1314.5000365714286,90,4,"[35, 11]",0.0
115,LINK,113,37,0,8.00000375,0_(0-3),1314.600042023809,30,5,"[113, 37, 12, 3]",0.0
119,LINK,31,94,4,5.000004,M.USER.APP.4,1315.0000397142853,20,5,"[5, 1, 0, 3, 10, 31, 94]",0.0
118,LINK,9,30,3,5.000004,M.USER.APP.3,1320.0000325714282,20,2,"[4, 1, 0, 2, 9, 30, 91]",0.0
119,LINK,94,31,4,5.000006,4_(0-4),1320.9000437142852,30,2,"[94, 31]",0.0
115,LINK,37,12,0,3.00001,0_(0-3),1322.600045773809,30,2,"[113, 37, 12, 3]",0.0
118,LINK,30,91,3,6.000003333333333,M.USER.APP.3,1325.0000365714282,20,2,"[4, 1, 0, 2, 9, 30, 91]",0.0
115,LINK,12,3,0,2.000015,0_(0-3),1325.600055773809,30,2,"[113, 37, 12, 3]",0.0
119,LINK,31,10,4,5.000024,4_(0-6),1326.500049714285,120,2,"[31, 10]",0.0
118,LINK,91,30,3,6.000038333333333,3_(0-6),1332.5000399047613,230,0,"[91, 30]",0.0
121,LINK,1,0,0,7.000002857142857,M.USER.APP.0,1472,20,0,"[1, 0, 3, 12, 37, 113]",0.0
122,LINK,2,0,1,5.000004,M.USER.APP.1,1472,20,1,"[2, 0, 1, 4, 13, 42]",0.0
123,LINK,3,11,2,10.000003,M.USER.APP.2,1472,30,2,"[3, 11, 35, 106]",0.0
124,LINK,4,1,3,5.000004,M.USER.APP.3,1472,20,3,"[4, 1, 0, 2, 9, 30, 91]",0.0
125,LINK,5,1,4,4.000005,M.USER.APP.4,1472,20,4,"[5, 1, 0, 3, 10, 31, 94]",0.0
126,LINK,6,20,5,3.000004,M.USER.APP.5,1472,12,5,"[6, 20, 61]",0.0
126,LINK,20,61,5,2.000006,M.USER.APP.5,1475.000004,12,5,"[6, 20, 61]",0.0
125,LINK,1,0,4,7.000002857142857,M.USER.APP.4,1476.000005,20,5,"[5, 1, 0, 3, 10, 31, 94]",2.9999978571427164
122,LINK,0,1,1,7.000002857142857,M.USER.APP.1,1477.000004,20,4,"[2, 0, 1, 4, 13, 42]",0.0
124,LINK,1,0,3,7.000002857142857,M.USER.APP.3,1477.000004,20,5,"[4, 1, 0, 2, 9, 30, 91]",9.000001714285645
126,LINK,61,20,5,2.0000205,5_(0-6),1478.5000099999997,41,5,"[61, 20, 6]",0.0
121,LINK,0,3,0,7.000002857142857,M.USER.APP.0,1479.0000028571428,20,5,"[1, 0, 3, 12, 37, 113]",0.0
126,LINK,20,6,5,3.000013666666667,5_(0-6),1480.5000304999996,41,5,"[61, 20, 6]",0.0
123,LINK,11,35,2,2.000015,M.USER.APP.2,1482.000003,30,5,"[3, 11, 35, 106]",0.0
122,LINK,1,4,1,5.000004,M.USER.APP.1,1484.0000068571428,20,4,"[2, 0, 1, 4, 13, 42]",0.0
123,LINK,35,106,2,7.000004285714286,M.USER.APP.2,1484.0000180000002,30,4,"[3, 11, 35, 106]",0.0
125,LINK,0,3,4,7.000002857142857,M.USER.APP.4,1486.0000057142856,20,3,"[5, 1, 0, 3, 10, 31, 94]",0.0
121,LINK,3,12,0,2.00001,M.USER.APP.0,1486.0000057142856,20,4,"[1, 0, 3, 12, 37, 113]",0.0
121,LINK,12,37,0,3.0000066666666667,M.USER.APP.0,1488.0000157142856,20,4,"[1, 0, 3, 12, 37, 113]",0.0
122,LINK,4,13,1,8.0000025,M.USER.APP.1,1489.0000108571428,20,4,"[2, 0, 1, 4, 13, 42]",0.0
121,LINK,37,113,0,8.0000025,M.USER.APP.0,1491.0000223809523,20,3,"[1, 0, 3, 12, 37, 113]",0.0
123,LINK,106,35,2,7.000014285714285,2_(0-5),1492.2000222857143,100,4,"[106, 35]",0.0
124,LINK,0,2,3,5.000004,M.USER.APP.3,1493.0000085714285,20,3,"[4, 1, 0, 2, 9, 30, 91]",0.0
125,LINK,3,10,4,2.00001,M.USER.APP.4,1493.0000085714285,20,4,"[5, 1, 0, 3, 10, 31, 94]",0.0
125,LINK,10,31,4,5.000004,M.USER.APP.4,1495.0000185714284,20,4,"[5, 1, 0, 3, 10, 31, 94]",0.0
122,LINK,13,42,1,8.0000025,M.USER.APP.1,1497.0000133571427,20,4,"[2, 0, 1, 4, 13, 42]",0.0
124,LINK,2,9,3,7.000002857142857,M.USER.APP.3,1498.0000125714284,20,4,"[4, 1, 0, 2, 9, 30, 91]",0.0
123,LINK,35,11,2,2.000045,2_(0-6),1499.5000365714286,90,3,"[35, 11]",0.0
121,LINK,113,37,0,8.00000375,0_(0-3),1499.600024880952,30,4,"[113, 37, 12, 3]",0.0
125,LINK,31,94,4,5.000004,M.USER.APP.4,1500.0000225714284,20,4,"[5, 1, 0, 3, 10, 31, 94]",0.0
124,LINK,9,30,3,5.000004,M.USER.APP.3,1505.0000154285713,20,3,"[4, 1, 0, 2, 9, 30, 91]",0.0
125,LINK,94,31,4,5.000006,4_(0-4),1505.9000265714283,30,2,"[94, 31]",0.0
121,LINK,37,12,0,3.00001,0_(0-3),1507.600028630952,30,2,"[113, 37, 12, 3]",0.0
124,LINK,30,91,3,6.000003333333333,M.USER.APP.3,1510.0000194285712,20,2,"[4, 1, 0, 2, 9, 30, 91]",0.0
121,LINK,12,3,0,2.000015,0_(0-3),1510.600038630952,30,2,"[113, 37, 12, 3]",0.0
125,LINK,31,10,4,5.000024,4_(0-6),1511.5000325714282,120,2,"[31, 10]",0.0
124,LINK,91,30,3,6.000038333333333,3_(0-6),1517.5000227619043,230,0,"[91, 30]",0.0
127,LINK,1,0,0,7.000002857142857,M.USER.APP.0,1868,20,0,"[1, 0, 3, 12, 37, 113]",0.0
128,LINK,2,0,1,5.000004,M.USER.APP.1,1868,20,1,"[2, 0, 1, 4, 13, 42]",0.0
129,LINK,3,11,2,10.000003,M.USER.APP.2,1868,30,2,"[3, 11, 35, 106]",0.0
130,LINK,4,1,3,5.000004,M.USER.APP.3,1868,20,3,"[4, 1, 0, 2, 9, 30, 91]",0.0
131,LINK,5,1,4,4.000005,M.USER.APP.4,1868,20,4,"[5, 1, 0, 3, 10, 31, 94]",0.0
132,LINK,6,20,5,3.000004,M.USER.APP.5,1868,12,5,"[6, 20, 61]",0.0
132,LINK,20,61,5,2.000006,M.USER.APP.5,1871.000004,12,5,"[6, 20, 61]",0.0
131,LINK,1,0,4,7.000002857142857,M.USER.APP.4,1872.000005,20,5,"[5, 1, 0, 3, 10, 31, 94]",2.9999978571427164
128,LINK,0,1,1,7.000002857142857,M.USER.APP.1,1873.000004,20,4,"[2, 0, 1, 4, 13, 42]",0.0
130,LINK,1,0,3,7.000002857142857,M.USER.APP.3,1873.000004,20,5,"[4, 1, 0, 2, 9, 30, 91]",9.000001714285645
132,LINK,61,20,5,2.0000205,5_(0-6),1874.5000099999997,41,5,"[61, 20, 6]",0.0
127,LINK,0,3,0,7.000002857142857,M.USER.APP.0,1875.0000028571428,20,5,"[1, 0, 3, 12, 37, 113]",0.0
132,LINK,20,6,5,3.000013666666667,5_(0-6),1876.5000304999996,41,5,"[61, 20, 6]",0.0
129,LINK,11,35,2,2.000015,M.USER.APP.2,1878.000003,30,5,"[3, 11, 35, 106]",0.0
128,LINK,1,4,1,5.000004,M.USER.APP.1,1880.0000068571428,20,4,"[2, 0, 1, 4, 13, 42]",0.0
129,LINK,35,106,2,7.000004285714286,M.USER.APP.2,1880.0000180000002,30,4,"[3, 11, 35, 106]",0.0
131,LINK,0,3,4,7.000002857142857,M.USER.APP.4,1882.0000057142856,20,3,"[5, 1, 0, 3, 10, 31, 94]",0.0
127,LINK,3,12,0,2.00001,M.USER.APP.0,1882.0000057142856,20,4,"[1, 0, 3, 12, 37, 113]",0.0
127,LINK,12,37,0,3.0000066666666667,M.USER.APP.0,1884.0000157142856,20,4,"[1, 0, 3, 12, 37, 113]",0.0
128,LINK,4,13,1,8.0000025,M.USER.APP.1,1885.0000108571428,20,4,"[2, 0, 1, 4, 13, 42]",0.0
127,LINK,37,113,0,8.0000025,M.USER.APP.0,1887.0000223809523,20,3,"[1, 0, 3, 12, 37, 113]",0.0
129,LINK,106,35,2,7.000014285714285,2_(0-5),1888.2000222857143,100,4,"[106, 35]",0.0
130,LINK,0,2,3,5.000004,M.USER.APP.3,1889.0000085714285,20,3,"[4, 1, 0, 2, 9, 30, 91]",0.0
131,LINK,3,10,4,2.00001,M.USER.APP.4,1889.0000085714285,20,4,"[5, 1, 0, 3, 10, 31, 94]",0.0
131,LINK,10,31,4,5.000004,M.USER.APP.4,1891.0000185714284,20,4,"[5, 1, 0, 3, 10, 31, 94]",0.0
128,LINK,13,42,1,8.0000025,M.USER.APP.1,1893.0000133571427,20,4,"[2, 0, 1, 4, 13, 42]",0.0
130,LINK,2,9,3,7.000002857142857,M.USER.APP.3,1894.0000125714284,20,4,"[4, 1, 0, 2, 9, 30, 91]",0.0
129,LINK,35,11,2,2.000045,2_(0-6),1895.5000365714286,90,3,"[35, 11]",0.0
127,LINK,113,37,0,8.00000375,0_(0-3),1895.600024880952,30,4,"[113, 37, 12, 3]",0.0
131,LINK,31,94,4,5.000004,M.USER.APP.4,1896.0000225714284,20,4,"[5, 1, 0, 3, 10, 31, 94]",0.0
130,LINK,9,30,3,5.000004,M.USER.APP.3,1901.0000154285713,20,3,"[4, 1, 0, 2, 9, 30, 91]",0.0
131,LINK,94,31,4,5.000006,4_(0-4),1901.9000265714283,30,2,"[94, 31]",0.0
127,LINK,37,12,0,3.00001,0_(0-3),1903.600028630952,30,2,"[113, 37, 12, 3]",0.0
130,LINK,30,91,3,6.000003333333333,M.USER.APP.3,1906.0000194285712,20,2,"[4, 1, 0, 2, 9, 30, 91]",0.0
127,LINK,12,3,0,2.000015,0_(0-3),1906.600038630952,30,2,"[113, 37, 12, 3]",0.0
131,LINK,31,10,4,5.000024,4_(0-6),1907.5000325714282,120,2,"[31, 10]",0.0
133,LINK,1,0,0,7.000002857142857,M.USER.APP.0,1911,20,2,"[1, 0, 3, 12, 37, 113]",0.0
134,LINK,2,0,1,5.000004,M.USER.APP.1,1911,20,3,"[2, 0, 1, 4, 13, 42]",0.0
135,LINK,3,11,2,10.000003,M.USER.APP.2,1911,30,4,"[3, 11, 35, 106]",0.0
136,LINK,4,1,3,5.000004,M.USER.APP.3,1911,20,5,"[4, 1, 0, 2, 9, 30, 91]",0.0
137,LINK,5,1,4,4.000005,M.USER.APP.4,1911,20,6,"[5, 1, 0, 3, 10, 31, 94]",0.0
138,LINK,6,20,5,3.000004,M.USER.APP.5,1911,12,7,"[6, 20, 61]",0.0
130,LINK,91,30,3,6.000038333333333,3_(0-6),1913.5000227619043,230,6,"[91, 30]",0.0
138,LINK,20,61,5,2.000006,M.USER.APP.5,1914.000004,12,6,"[6, 20, 61]",0.0
137,LINK,1,0,4,7.000002857142857,M.USER.APP.4,1915.000005,20,6,"[5, 1, 0, 3, 10, 31, 94]",2.9999978571427164
134,LINK,0,1,1,7.000002857142857,M.USER.APP.1,1916.000004,20,5,"[2, 0, 1, 4, 13, 42]",0.0
136,LINK,1,0,3,7.000002857142857,M.USER.APP.3,1916.000004,20,6,"[4, 1, 0, 2, 9, 30, 91]",9.000001714285645
138,LINK,61,20,5,2.0000205,5_(0-6),1917.5000099999997,41,6,"[61, 20, 6]",0.0
133,LINK,0,3,0,7.000002857142857,M.USER.APP.0,1918.0000028571428,20,6,"[1, 0, 3, 12, 37, 113]",0.0
138,LINK,20,6,5,3.000013666666667,5_(0-6),1919.5000304999996,41,6,"[61, 20, 6]",0.0
135,LINK,11,35,2,2.000015,M.USER.APP.2,1921.000003,30,5,"[3, 11, 35, 106]",0.0
134,LINK,1,4,1,5.000004,M.USER.APP.1,1923.0000068571428,20,4,"[2, 0, 1, 4, 13, 42]",0.0
135,LINK,35,106,2,7.000004285714286,M.USER.APP.2,1923.0000180000002,30,4,"[3, 11, 35, 106]",0.0
137,LINK,0,3,4,7.000002857142857,M.USER.APP.4,1925.0000057142856,20,3,"[5, 1, 0, 3, 10, 31, 94]",0.0
133,LINK,3,12,0,2.00001,M.USER.APP.0,1925.0000057142856,20,4,"[1, 0, 3, 12, 37, 113]",0.0
133,LINK,12,37,0,3.0000066666666667,M.USER.APP.0,1927.0000157142856,20,4,"[1, 0, 3, 12, 37, 113]",0.0
134,LINK,4,13,1,8.0000025,M.USER.APP.1,1928.0000108571428,20,4,"[2, 0, 1, 4, 13, 42]",0.0
133,LINK,37,113,0,8.0000025,M.USER.APP.0,1930.0000223809523,20,3,"[1, 0, 3, 12, 37, 113]",0.0
135,LINK,106,35,2,7.000014285714285,2_(0-5),1931.2000222857143,100,4,"[106, 35]",0.0
136,LINK,0,2,3,5.000004,M.USER.APP.3,1932.0000085714285,20,3,"[4, 1, 0, 2, 9, 30, 91]",0.0
137,LINK,3,10,4,2.00001,M.USER.APP.4,1932.0000085714285,20,4,"[5, 1, 0, 3, 10, 31, 94]",0.0
137,LINK,10,31,4,5.000004,M.USER.APP.4,1934.0000185714284,20,4,"[5, 1, 0, 3, 10, 31, 94]",0.0
134,LINK,13,42,1,8.0000025,M.USER.APP.1,1936.0000133571427,20,4,"[2, 0, 1, 4, 13, 42]",0.0
136,LINK,2,9,3,7.000002857142857,M.USER.APP.3,1937.0000125714284,20,4,"[4, 1, 0, 2, 9, 30, 91]",0.0
135,LINK,35,11,2,2.000045,2_(0-6),1938.5000365714286,90,3,"[35, 11]",0.0
133,LINK,113,37,0,8.00000375,0_(0-3),1938.600024880952,30,4,"[113, 37, 12, 3]",0.0
137,LINK,31,94,4,5.000004,M.USER.APP.4,1939.0000225714284,20,4,"[5, 1, 0, 3, 10, 31, 94]",0.0
136,LINK,9,30,3,5.000004,M.USER.APP.3,1944.0000154285713,20,3,"[4, 1, 0, 2, 9, 30, 91]",0.0
137,LINK,94,31,4,5.000006,4_(0-4),1944.9000265714283,30,2,"[94, 31]",0.0
133,LINK,37,12,0,3.00001,0_(0-3),1946.600028630952,30,2,"[113, 37, 12, 3]",0.0
136,LINK,30,91,3,6.000003333333333,M.USER.APP.3,1949.0000194285712,20,2,"[4, 1, 0, 2, 9, 30, 91]",0.0
133,LINK,12,3,0,2.000015,0_(0-3),1949.600038630952,30,2,"[113, 37, 12, 3]",0.0
137,LINK,31,10,4,5.000024,4_(0-6),1950.5000325714282,120,2,"[31, 10]",0.0
136,LINK,91,30,3,6.000038333333333,3_(0-6),1956.5000227619043,230,0,"[91, 30]",0.0
139,LINK,1,0,0,7.000002857142857,M.USER.APP.0,2046,20,0,"[1, 0, 3, 12, 37, 113]",0.0
140,LINK,2,0,1,5.000004,M.USER.APP.1,2046,20,1,"[2, 0, 1, 4, 13, 42]",0.0
141,LINK,3,11,2,10.000003,M.USER.APP.2,2046,30,2,"[3, 11, 35, 106]",0.0
142,LINK,4,1,3,5.000004,M.USER.APP.3,2046,20,3,"[4, 1, 0, 2, 9, 30, 91]",0.0
143,LINK,5,1,4,4.000005,M.USER.APP.4,2046,20,4,"[5, 1, 0, 3, 10, 31, 94]",0.0
144,LINK,6,20,5,3.000004,M.USER.APP.5,2046,12,5,"[6, 20, 61]",0.0
144,LINK,20,61,5,2.000006,M.USER.APP.5,2049.000004,12,5,"[6, 20, 61]",0.0
143,LINK,1,0,4,7.000002857142857,M.USER.APP.4,2050.000005,20,5,"[5, 1, 0, 3, 10, 31, 94]",2.999997857143171
140,LINK,0,1,1,7.000002857142857,M.USER.APP.1,2051.000004,20,4,"[2, 0, 1, 4, 13, 42]",0.0
142,LINK,1,0,3,7.000002857142857,M.USER.APP.3,2051.000004,20,5,"[4, 1, 0, 2, 9, 30, 91]",9.0000017142861
144,LINK,61,20,5,2.0000205,5_(0-6),2052.500010000001,41,5,"[61, 20, 6]",0.0
139,LINK,0,3,0,7.000002857142857,M.USER.APP.0,2053.000002857143,20,5,"[1, 0, 3, 12, 37, 113]",0.0
144,LINK,20,6,5,3.000013666666667,5_(0-6),2054.5000305000012,41,5,"[61, 20, 6]",0.0
141,LINK,11,35,2,2.000015,M.USER.APP.2,2056.000003,30,5,"[3, 11, 35, 106]",0.0
140,LINK,1,4,1,5.000004,M.USER.APP.1,2058.000006857143,20,4,"[2, 0, 1, 4, 13, 42]",0.0
141,LINK,35,106,2,7.000004285714286,M.USER.APP.2,2058.000018,30,4,"[3, 11, 35, 106]",0.0
143,LINK,0,3,4,7.000002857142857,M.USER.APP.4,2060.000005714286,20,3,"[5, 1, 0, 3, 10, 31, 94]",0.0
139,LINK,3,12,0,2.00001,M.USER.APP.0,2060.000005714286,20,4,"[1, 0, 3, 12, 37, 113]",0.0
139,LINK,12,37,0,3.0000066666666667,M.USER.APP.0,2062.0000157142863,20,4,"[1, 0, 3, 12, 37, 113]",0.0
140,LINK,4,13,1,8.0000025,M.USER.APP.1,2063.000010857143,20,4,"[2, 0, 1, 4, 13, 42]",0.0
139,LINK,37,113,0,8.0000025,M.USER.APP.0,2065.000022380953,20,3,"[1, 0, 3, 12, 37, 113]",0.0
141,LINK,106,35,2,7.000014285714285,2_(0-5),2066.200022285715,100,4,"[106, 35]",0.0
142,LINK,0,2,3,5.000004,M.USER.APP.3,2067.000008571429,20,3,"[4, 1, 0, 2, 9, 30, 91]",0.0
143,LINK,3,10,4,2.00001,M.USER.APP.4,2067.000008571429,20,4,"[5, 1, 0, 3, 10, 31, 94]",0.0
143,LINK,10,31,4,5.000004,M.USER.APP.4,2069.0000185714293,20,4,"[5, 1, 0, 3, 10, 31, 94]",0.0
140,LINK,13,42,1,8.0000025,M.USER.APP.1,2071.000013357143,20,4,"[2, 0, 1, 4, 13, 42]",0.0
142,LINK,2,9,3,7.000002857142857,M.USER.APP.3,2072.000012571429,20,4,"[4, 1, 0, 2, 9, 30, 91]",0.0
141,LINK,35,11,2,2.000045,2_(0-6),2073.5000365714295,90,3,"[35, 11]",0.0
139,LINK,113,37,0,8.00000375,0_(0-3),2073.6000248809532,30,4,"[113, 37, 12, 3]",0.0
143,LINK,31,94,4,5.000004,M.USER.APP.4,2074.0000225714293,20,4,"[5, 1, 0, 3, 10, 31, 94]",0.0
142,LINK,9,30,3,5.000004,M.USER.APP.3,2079.000015428572,20,3,"[4, 1, 0, 2, 9, 30, 91]",0.0
143,LINK,94,31,4,5.000006,4_(0-4),2079.90002657143,30,2,"[94, 31]",0.0
139,LINK,37,12,0,3.00001,0_(0-3),2081.600028630953,30,2,"[113, 37, 12, 3]",0.0
142,LINK,30,91,3,6.000003333333333,M.USER.APP.3,2084.000019428572,20,2,"[4, 1, 0, 2, 9, 30, 91]",0.0
139,LINK,12,3,0,2.000015,0_(0-3),2084.6000386309533,30,2,"[113, 37, 12, 3]",0.0
143,LINK,31,10,4,5.000024,4_(0-6),2085.5000325714304,120,2,"[31, 10]",0.0
142,LINK,91,30,3,6.000038333333333,3_(0-6),2091.5000227619066,230,0,"[91, 30]",0.0
145,LINK,1,0,0,7.000002857142857,M.USER.APP.0,2286,20,0,"[1, 0, 3, 12, 37, 113]",0.0
146,LINK,2,0,1,5.000004,M.USER.APP.1,2286,20,1,"[2, 0, 1, 4, 13, 42]",0.0
147,LINK,3,11,2,10.000003,M.USER.APP.2,2286,30,2,"[3, 11, 35, 106]",0.0
148,LINK,4,1,3,5.000004,M.USER.APP.3,2286,20,3,"[4, 1, 0, 2, 9, 30, 91]",0.0
149,LINK,5,1,4,4.000005,M.USER.APP.4,2286,20,4,"[5, 1, 0, 3, 10, 31, 94]",0.0
150,LINK,6,20,5,3.000004,M.USER.APP.5,2286,12,5,"[6, 20, 61]",0.0
150,LINK,20,61,5,2.000006,M.USER.APP.5,2289.000004,12,5,"[6, 20, 61]",0.0
149,LINK,1,0,4,7.000002857142857,M.USER.APP.4,2290.000005,20,5,"[5, 1, 0, 3, 10, 31, 94]",2.999997857143171
146,LINK,0,1,1,7.000002857142857,M.USER.APP.1,2291.000004,20,4,"[2, 0, 1, 4, 13, 42]",0.0
148,LINK,1,0,3,7.000002857142857,M.USER.APP.3,2291.000004,20,5,"[4, 1, 0, 2, 9, 30, 91]",9.0000017142861
150,LINK,61,20,5,2.0000205,5_(0-6),2292.500010000001,41,5,"[61, 20, 6]",0.0
145,LINK,0,3,0,7.000002857142857,M.USER.APP.0,2293.000002857143,20,5,"[1, 0, 3, 12, 37, 113]",0.0
150,LINK,20,6,5,3.000013666666667,5_(0-6),2294.5000305000012,41,5,"[61, 20, 6]",0.0
147,LINK,11,35,2,2.000015,M.USER.APP.2,2296.000003,30,5,"[3, 11, 35, 106]",0.0
146,LINK,1,4,1,5.000004,M.USER.APP.1,2298.000006857143,20,4,"[2, 0, 1, 4, 13, 42]",0.0
147,LINK,35,106,2,7.000004285714286,M.USER.APP.2,2298.000018,30,4,"[3, 11, 35, 106]",0.0
149,LINK,0,3,4,7.000002857142857,M.USER.APP.4,2300.000005714286,20,3,"[5, 1, 0, 3, 10, 31, 94]",0.0
145,LINK,3,12,0,2.00001,M.USER.APP.0,2300.000005714286,20,4,"[1, 0, 3, 12, 37, 113]",0.0
145,LINK,12,37,0,3.0000066666666667,M.USER.APP.0,2302.0000157142863,20,4,"[1, 0, 3, 12, 37, 113]",0.0
146,LINK,4,13,1,8.0000025,M.USER.APP.1,2303.000010857143,20,4,"[2, 0, 1, 4, 13, 42]",0.0
145,LINK,37,113,0,8.0000025,M.USER.APP.0,2305.000022380953,20,3,"[1, 0, 3, 12, 37, 113]",0.0
147,LINK,106,35,2,7.000014285714285,2_(0-5),2306.200022285715,100,4,"[106, 35]",0.0
148,LINK,0,2,3,5.000004,M.USER.APP.3,2307.000008571429,20,3,"[4, 1, 0, 2, 9, 30, 91]",0.0
149,LINK,3,10,4,2.00001,M.USER.APP.4,2307.000008571429,20,4,"[5, 1, 0, 3, 10, 31, 94]",0.0
149,LINK,10,31,4,5.000004,M.USER.APP.4,2309.0000185714293,20,4,"[5, 1, 0, 3, 10, 31, 94]",0.0
146,LINK,13,42,1,8.0000025,M.USER.APP.1,2311.000013357143,20,4,"[2, 0, 1, 4, 13, 42]",0.0
148,LINK,2,9,3,7.000002857142857,M.USER.APP.3,2312.000012571429,20,4,"[4, 1, 0, 2, 9, 30, 91]",0.0
147,LINK,35,11,2,2.000045,2_(0-6),2313.5000365714295,90,3,"[35, 11]",0.0
145,LINK,113,37,0,8.00000375,0_(0-3),2313.6000248809532,30,4,"[113, 37, 12, 3]",0.0
149,LINK,31,94,4,5.000004,M.USER.APP.4,2314.0000225714293,20,4,"[5, 1, 0, 3, 10, 31, 94]",0.0
148,LINK,9,30,3,5.000004,M.USER.APP.3,2319.000015428572,20,3,"[4, 1, 0, 2, 9, 30, 91]",0.0
149,LINK,94,31,4,5.000006,4_(0-4),2319.90002657143,30,2,"[94, 31]",0.0
145,LINK,37,12,0,3.00001,0_(0-3),2321.600028630953,30,2,"[113, 37, 12, 3]",0.0
148,LINK,30,91,3,6.000003333333333,M.USER.APP.3,2324.000019428572,20,2,"[4, 1, 0, 2, 9, 30, 91]",0.0
145,LINK,12,3,0,2.000015,0_(0-3),2324.6000386309533,30,2,"[113, 37, 12, 3]",0.0
149,LINK,31,10,4,5.000024,4_(0-6),2325.5000325714304,120,2,"[31, 10]",0.0
148,LINK,91,30,3,6.000038333333333,3_(0-6),2331.5000227619066,230,0,"[91, 30]",0.0
151,LINK,1,0,0,7.000002857142857,M.USER.APP.0,2544,20,0,"[1, 0, 3, 12, 37, 113]",0.0
152,LINK,2,0,1,5.000004,M.USER.APP.1,2544,20,1,"[2, 0, 1, 4, 13, 42]",0.0
153,LINK,3,11,2,10.000003,M.USER.APP.2,2544,30,2,"[3, 11, 35, 106]",0.0
154,LINK,4,1,3,5.000004,M.USER.APP.3,2544,20,3,"[4, 1, 0, 2, 9, 30, 91]",0.0
155,LINK,5,1,4,4.000005,M.USER.APP.4,2544,20,4,"[5, 1, 0, 3, 10, 31, 94]",0.0
156,LINK,6,20,5,3.000004,M.USER.APP.5,2544,12,5,"[6, 20, 61]",0.0
156,LINK,20,61,5,2.000006,M.USER.APP.5,2547.000004,12,5,"[6, 20, 61]",0.0
155,LINK,1,0,4,7.000002857142857,M.USER.APP.4,2548.000005,20,5,"[5, 1, 0, 3, 10, 31, 94]",2.999997857143171
152,LINK,0,1,1,7.000002857142857,M.USER.APP.1,2549.000004,20,4,"[2, 0, 1, 4, 13, 42]",0.0
154,LINK,1,0,3,7.000002857142857,M.USER.APP.3,2549.000004,20,5,"[4, 1, 0, 2, 9, 30, 91]",9.0000017142861
156,LINK,61,20,5,2.0000205,5_(0-6),2550.500010000001,41,5,"[61, 20, 6]",0.0
151,LINK,0,3,0,7.000002857142857,M.USER.APP.0,2551.000002857143,20,5,"[1, 0, 3, 12, 37, 113]",0.0
