id,type,src,dst,app,latency,message,ctime,size,buffer,path,shiftime
103,LINK,2,9,0,1.00002,M.USER.APP.0,1909.0000062222223,20,1,"[1, 0, 2, 9, 28]",0.0
103,LINK,9,28,0,1.00002,M.USER.APP.0,1910.0000262222222,20,1,"[1, 0, 2, 9, 28]",0.0
103,LINK,28,9,0,1.00003,0_(0-3),1911.600046222222,30,1,"[28, 9]",0.0
105,LINK,1,0,0,5.000004,M.USER.APP.0,2003,20,0,"[1, 0, 2, 9, 28]",0.0
106,LINK,2,0,1,9.000002222222221,M.USER.APP.1,2003,20,1,"[2, 0, 3, 10, 32]",0.0
105,LINK,0,2,0,9.000002222222221,M.USER.APP.0,2008.000004,20,1,"[1, 0, 2, 9, 28]",0.0
106,LINK,0,3,1,1.00002,M.USER.APP.1,2012.0000022222223,20,1,"[2, 0, 3, 10, 32]",0.0
106,LINK,3,10,1,2.00001,M.USER.APP.1,2013.0000222222222,20,1,"[2, 0, 3, 10, 32]",0.0
106,LINK,10,32,1,6.000003333333333,M.USER.APP.1,2015.0000322222222,20,1,"[2, 0, 3, 10, 32]",0.0
105,LINK,2,9,0,1.00002,M.USER.APP.0,2017.0000062222223,20,1,"[1, 0, 2, 9, 28]",0.0
105,LINK,9,28,0,1.00002,M.USER.APP.0,2018.0000262222222,20,1,"[1, 0, 2, 9, 28]",0.0
105,LINK,28,9,0,1.00003,0_(0-3),2019.600046222222,30,1,"[28, 9]",0.0
107,LINK,3,12,2,3.00001,M.USER.APP.2,2166,30,0,"[3, 12, 38, 117]",0.0
108,LINK,4,1,3,10.000002,M.USER.APP.3,2166,20,1,"[4, 1, 0, 2, 9, 28]",0.0
109,LINK,5,1,4,10.000002,M.USER.APP.4,2166,20,2,"[5, 1, 0, 3, 10, 33, 101]",0.0
110,LINK,6,1,5,7.000001714285714,M.USER.APP.5,2166,12,3,"[6, 1, 0, 2, 7, 23, 72]",0.0
111,LINK,7,2,6,6.000003666666666,M.USER.APP.6,2166,22,4,"[7, 2, 0, 1, 5, 17]",0.0
112,LINK,8,2,7,8.0000125,M.USER.APP.7,2166,100,5,"[8, 2]",0.0
113,LINK,9,2,8,1.00001,M.USER.APP.8,2166,10,6,"[9, 2, 0, 3, 10, 31]",0.0
114,LINK,10,3,9,2.000011,M.USER.APP.9,2166,22,7,"[10, 3, 11, 34, 103]",0.0
115,LINK,1,0,0,5.000004,M.USER.APP.0,2166,20,8,"[1, 0, 2, 9, 28]",0.0
116,LINK,2,0,1,9.000002222222221,M.USER.APP.1,2166,20,9,"[2, 0, 3, 10, 32]",0.0
113,LINK,2,0,8,9.00000111111111,M.USER.APP.8,2167.00001,10,9,"[9, 2, 0, 3, 10, 31]",7.999992222221863
114,LINK,3,11,9,3.0000073333333335,M.USER.APP.9,2168.000011,22,9,"[10, 3, 11, 34, 103]",0.0
107,LINK,12,38,2,2.000015,M.USER.APP.2,2169.00001,30,9,"[3, 12, 38, 117]",0.0
115,LINK,0,2,0,9.000002222222221,M.USER.APP.0,2171.000004,20,9,"[1, 0, 2, 9, 28]",0.0
114,LINK,11,34,9,7.0000031428571425,M.USER.APP.9,2171.0000183333336,22,9,"[10, 3, 11, 34, 103]",0.0
107,LINK,38,117,2,4.0000075,M.USER.APP.2,2171.0000250000003,30,9,"[3, 12, 38, 117]",0.0
111,LINK,2,0,6,9.000002444444444,M.USER.APP.6,2172.0000036666665,22,9,"[7, 2, 0, 1, 5, 17]",11.999999666666554
110,LINK,1,0,5,5.0000024,M.USER.APP.5,2173.0000017142856,12,9,"[6, 1, 0, 2, 7, 23, 72]",0.0
116,LINK,0,3,1,1.00002,M.USER.APP.1,2175.000002222222,20,8,"[2, 0, 3, 10, 32]",0.0
108,LINK,1,0,3,5.000004,M.USER.APP.3,2176.000002,20,6,"[4, 1, 0, 2, 9, 28]",2.0000021142855076
109,LINK,1,0,4,5.000004,M.USER.APP.4,2176.000002,20,7,"[5, 1, 0, 3, 10, 33, 101]",7.0000061142854975
116,LINK,3,10,1,2.00001,M.USER.APP.1,2176.000022222222,20,7,"[2, 0, 3, 10, 32]",0.0
110,LINK,0,2,5,9.000001333333334,M.USER.APP.5,2178.0000041142857,12,7,"[6, 1, 0, 2, 7, 23, 72]",2.000002107936325
114,LINK,34,103,9,9.000002444444444,M.USER.APP.9,2178.000021476191,22,7,"[10, 3, 11, 34, 103]",0.0
116,LINK,10,32,1,6.000003333333333,M.USER.APP.1,2178.000032222222,20,7,"[2, 0, 3, 10, 32]",0.0
115,LINK,2,9,0,1.00002,M.USER.APP.0,2180.000006222222,20,7,"[1, 0, 2, 9, 28]",0.0
115,LINK,9,28,0,1.00002,M.USER.APP.0,2181.000026222222,20,7,"[1, 0, 2, 9, 28]",0.0
115,LINK,28,9,0,1.00003,0_(0-3),2182.6000462222223,30,7,"[28, 9]",0.0
108,LINK,0,2,3,9.000002222222221,M.USER.APP.3,2183.0000081142857,20,7,"[4, 1, 0, 2, 9, 28]",5.999999441269665
113,LINK,0,3,8,1.00001,M.USER.APP.8,2184.000003333333,10,6,"[9, 2, 0, 3, 10, 31]",0.0
113,LINK,3,10,8,2.000005,M.USER.APP.8,2185.0000133333333,10,5,"[9, 2, 0, 3, 10, 31]",0.0
113,LINK,10,31,8,9.00000111111111,M.USER.APP.8,2187.000018333333,10,5,"[9, 2, 0, 3, 10, 31]",0.0
109,LINK,0,3,4,1.00002,M.USER.APP.4,2188.0000121142857,20,4,"[5, 1, 0, 3, 10, 33, 101]",0.0
110,LINK,2,7,5,6.000002,M.USER.APP.5,2189.0000075555554,12,4,"[6, 1, 0, 2, 7, 23, 72]",0.0
109,LINK,3,10,4,2.00001,M.USER.APP.4,2189.0000321142857,20,4,"[5, 1, 0, 3, 10, 33, 101]",0.0
109,LINK,10,33,4,3.0000066666666667,M.USER.APP.4,2191.000042114286,20,4,"[5, 1, 0, 3, 10, 33, 101]",0.0
111,LINK,0,1,6,5.0000044,M.USER.APP.6,2193.0000057777775,22,4,"[7, 2, 0, 1, 5, 17]",0.0
109,LINK,33,101,4,9.000002222222221,M.USER.APP.4,2194.0000487809525,20,4,"[5, 1, 0, 3, 10, 33, 101]",0.0
110,LINK,7,23,5,10.0000012,M.USER.APP.5,2195.0000095555556,12,4,"[6, 1, 0, 2, 7, 23, 72]",0.0
117,LINK,1,0,0,5.000004,M.USER.APP.0,2196,20,5,"[1, 0, 2, 9, 28]",0.0
118,LINK,2,0,1,9.000002222222221,M.USER.APP.1,2196,20,6,"[2, 0, 3, 10, 32]",0.0
108,LINK,2,9,3,1.00002,M.USER.APP.3,2198.0000097777774,20,5,"[4, 1, 0, 2, 9, 28]",0.0
111,LINK,1,5,6,10.0000022,M.USER.APP.6,2198.0000101777773,22,5,"[7, 2, 0, 1, 5, 17]",0.0
108,LINK,9,28,3,1.00002,M.USER.APP.3,2199.0000297777774,20,5,"[4, 1, 0, 2, 9, 28]",0.0
108,LINK,28,9,3,1.00002,3_(0-2),2200.3000497777775,20,5,"[28, 9]",0.0
117,LINK,0,2,0,9.000002222222221,M.USER.APP.0,2201.000004,20,5,"[1, 0, 2, 9, 28]",0.0
118,LINK,0,3,1,1.00002,M.USER.APP.1,2205.000002222222,20,3,"[2, 0, 3, 10, 32]",0.0
110,LINK,23,72,5,3.000004,M.USER.APP.5,2205.0000107555556,12,3,"[6, 1, 0, 2, 7, 23, 72]",0.0
118,LINK,3,10,1,2.00001,M.USER.APP.1,2206.000022222222,20,3,"[2, 0, 3, 10, 32]",0.0
111,LINK,5,17,6,1.000022,M.USER.APP.6,2208.0000123777772,22,3,"[7, 2, 0, 1, 5, 17]",0.0
118,LINK,10,32,1,6.000003333333333,M.USER.APP.1,2208.000032222222,20,2,"[2, 0, 3, 10, 32]",0.0
117,LINK,2,9,0,1.00002,M.USER.APP.0,2210.000006222222,20,1,"[1, 0, 2, 9, 28]",0.0
117,LINK,9,28,0,1.00002,M.USER.APP.0,2211.000026222222,20,1,"[1, 0, 2, 9, 28]",0.0
117,LINK,28,9,0,1.00003,0_(0-3),2212.6000462222223,30,1,"[28, 9]",0.0
119,LINK,1,0,0,5.000004,M.USER.APP.0,2240,20,0,"[1, 0, 2, 9, 28]",0.0
120,LINK,2,0,1,9.000002222222221,M.USER.APP.1,2240,20,1,"[2, 0, 3, 10, 32]",0.0
119,LINK,0,2,0,9.000002222222221,M.USER.APP.0,2245.000004,20,1,"[1, 0, 2, 9, 28]",0.0
120,LINK,0,3,1,1.00002,M.USER.APP.1,2249.000002222222,20,1,"[2, 0, 3, 10, 32]",0.0
120,LINK,3,10,1,2.00001,M.USER.APP.1,2250.000022222222,20,1,"[2, 0, 3, 10, 32]",0.0
120,LINK,10,32,1,6.000003333333333,M.USER.APP.1,2252.000032222222,20,1,"[2, 0, 3, 10, 32]",0.0
119,LINK,2,9,0,1.00002,M.USER.APP.0,2254.000006222222,20,1,"[1, 0, 2, 9, 28]",0.0
119,LINK,9,28,0,1.00002,M.USER.APP.0,2255.000026222222,20,1,"[1, 0, 2, 9, 28]",0.0
119,LINK,28,9,0,1.00003,0_(0-3),2256.6000462222223,30,1,"[28, 9]",0.0
121,LINK,3,12,2,3.00001,M.USER.APP.2,2437,30,0,"[3, 12, 38, 117]",0.0
122,LINK,4,1,3,10.000002,M.USER.APP.3,2437,20,1,"[4, 1, 0, 2, 9, 28]",0.0
123,LINK,5,1,4,10.000002,M.USER.APP.4,2437,20,2,"[5, 1, 0, 3, 10, 33, 101]",0.0
124,LINK,6,1,5,7.000001714285714,M.USER.APP.5,2437,12,3,"[6, 1, 0, 2, 7, 23, 72]",0.0
125,LINK,7,2,6,6.000003666666666,M.USER.APP.6,2437,22,4,"[7, 2, 0, 1, 5, 17]",0.0
126,LINK,8,2,7,8.0000125,M.USER.APP.7,2437,100,5,"[8, 2]",0.0
127,LINK,9,2,8,1.00001,M.USER.APP.8,2437,10,6,"[9, 2, 0, 3, 10, 31]",0.0
128,LINK,10,3,9,2.000011,M.USER.APP.9,2437,22,7,"[10, 3, 11, 34, 103]",0.0
127,LINK,2,0,8,9.00000111111111,M.USER.APP.8,2438.00001,10,7,"[9, 2, 0, 3, 10, 31]",0.0
128,LINK,3,11,9,3.0000073333333335,M.USER.APP.9,2439.000011,22,7,"[10, 3, 11, 34, 103]",0.0
